target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,0,0,0.985272,0.076691,0.068505,0.054297,0.217686,8.6,0.0014976880002998461,1.29
oxide_etch,0,1,0.764708,0.067564,0.063846,0.050556,0.320464,7.87,0.0014907662554463534,0.18
oxide_etch,0,2,0.71965,0.065543,0.061585,0.049958,0.367745,7.72,0.0014792774402982575,0.18
oxide_etch,0,3,0.623676,0.061016,0.055944,0.042248,0.478265,6.51,0.0014632923872213652,0.18
oxide_etch,0,4,0.616509,0.060665,0.055015,0.03986,0.495444,6.07,0.001442909649383465,0.18
oxide_etch,0,5,0.541636,0.056862,0.055159,0.037567,0.492811,5.77,0.0014182548931412759,0.17
oxide_etch,0,6,0.487741,0.053959,0.054369,0.036422,0.507238,5.6,0.0013894801232655692,0.18
oxide_etch,0,7,0.499871,0.054625,0.04994,0.034689,0.584248,5.41,0.0013567627457812107,0.18
oxide_etch,0,8,0.504339,0.054869,0.05183,0.035339,0.552173,5.46,0.0013203044742000234,0.18
oxide_etch,0,9,0.455677,0.052155,0.051673,0.033344,0.55488,5.18,0.0012803300858899107,0.18
oxide_etch,0,10,0.433236,0.050854,0.050857,0.032069,0.568839,4.95,0.001237086036247638,0.18
oxide_etch,0,11,0.503483,0.054822,0.053276,0.035957,0.526837,5.77,0.001190838939219355,0.18
oxide_etch,0,12,0.442042,0.051369,0.049683,0.030897,0.588513,4.66,0.0011418739235369616,0.18
oxide_etch,0,13,0.441579,0.051342,0.04775,0.029444,0.619903,4.57,0.0010904928748046601,0.18
oxide_etch,0,14,0.368179,0.046881,0.049185,0.028861,0.596725,4.4,0.0010370125742738174,0.17
oxide_etch,0,15,0.369929,0.046992,0.05254,0.03206,0.539832,4.78,0.0009817627457812106,0.18
oxide_etch,0,16,0.391258,0.048328,0.047428,0.028832,0.625017,4.54,0.0009250840228919292,0.18
oxide_etch,0,17,0.353359,0.045928,0.047384,0.028233,0.625707,4.39,0.0008673258487801733,0.18
oxide_etch,0,18,0.357157,0.046174,0.046511,0.027512,0.639371,4.28,0.0008088443217958837,0.18
oxide_etch,0,19,0.367377,0.04683,0.046438,0.027269,0.640505,4.25,0.00075,0.18
oxide_etch,0,20,0.35038,0.045734,0.047642,0.027806,0.621623,4.31,0.0006911556782041164,0.18
oxide_etch,0,21,0.342195,0.045196,0.047443,0.026552,0.62478,4.12,0.0006326741512198271,0.18
oxide_etch,0,22,0.340926,0.045112,0.048523,0.027589,0.607505,4.27,0.0005749159771080711,0.18
oxide_etch,0,23,0.329706,0.044364,0.047537,0.026094,0.623299,4.02,0.0005182372542187895,0.18
oxide_etch,0,24,0.325565,0.044084,0.046999,0.025923,0.631769,3.97,0.00046298742572618276,0.18
oxide_etch,0,25,0.323726,0.04396,0.048196,0.026375,0.61277,4.05,0.00040950712519533997,0.18
oxide_etch,0,26,0.319958,0.043703,0.047969,0.025945,0.616415,4.02,0.00035812607646303844,0.18
oxide_etch,0,27,0.324256,0.043996,0.046962,0.025598,0.632355,3.93,0.0003091610607806453,0.18
si_etch,0,0,0.700941,3.022611,2.125483,1.80336,0.652665,4.05,0.0014976880002998461,0.17
si_etch,0,1,0.198892,1.610092,1.081367,0.85611,0.910096,1.94,0.0014907662554463534,0.18
si_etch,0,2,0.068854,0.947341,0.731889,0.575028,0.958816,1.28,0.0014792774402982575,0.18
si_etch,0,3,0.040315,0.724894,0.449595,0.366922,0.984459,0.84,0.0014632923872213652,0.18
si_etch,0,4,0.023258,0.550586,0.409822,0.323499,0.987087,0.73,0.001442909649383465,0.18
si_etch,0,5,0.029808,0.623316,0.418582,0.330725,0.986529,0.74,0.0014182548931412759,0.19
si_etch,0,6,0.028669,0.611295,0.359929,0.285478,0.99004,0.64,0.0013894801232655692,0.19
si_etch,0,7,0.021931,0.534656,0.263507,0.210003,0.994662,0.48,0.0013567627457812107,0.18
si_etch,0,8,0.019271,0.501178,0.296635,0.233561,0.993235,0.53,0.0013203044742000234,0.18
si_etch,0,9,0.01609,0.457949,0.317751,0.256254,0.992237,0.57,0.0012803300858899107,0.18
si_etch,0,10,0.017896,0.482967,0.317215,0.259183,0.992264,0.59,0.001237086036247638,0.18
si_etch,0,11,0.026464,0.587315,0.415007,0.317533,0.986758,0.71,0.001190838939219355,0.18
si_etch,0,12,0.024152,0.561073,0.5574,0.402613,0.976113,0.87,0.0011418739235369616,0.18
si_etch,0,13,0.019054,0.498347,0.436755,0.313133,0.985334,0.7,0.0010904928748046601,0.18
si_etch,0,14,0.019057,0.498384,0.300748,0.236988,0.993046,0.53,0.0010370125742738174,0.18
si_etch,0,15,0.014889,0.440522,0.278817,0.225863,0.994023,0.51,0.0009817627457812106,0.19
