target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,1,21,0.331346,0.04454,0.047407,0.029608,0.620852,4.36,0.0004596676419863559,2.78,18,0.294
oxide_etch,1,22,0.362517,0.046588,0.047239,0.029293,0.623533,4.31,0.0004560315471555038,2.69,18,0.4977
oxide_etch,1,23,0.350877,0.045834,0.047065,0.029004,0.626289,4.26,0.00045225424859373677,2.7,18,0.6736
oxide_etch,1,24,0.391263,0.0484,0.046731,0.02878,0.631583,4.23,0.0004483383350728087,2.7,18,0.3952
oxide_etch,1,25,0.364619,0.046723,0.046715,0.028706,0.631834,4.21,0.00044428649036424265,2.7,18,0.5811
oxide_etch,1,26,0.314687,0.043406,0.047665,0.029381,0.616703,4.31,0.0004401014914000077,2.74,18,0.4278
oxide_etch,1,27,0.300723,0.042432,0.046041,0.028022,0.642376,4.12,0.0004357862063693485,2.69,18,0.526
oxide_etch,1,28,0.340886,0.045177,0.045985,0.027941,0.643244,4.1,0.0004313435927530718,2.71,18,0.4877
oxide_etch,1,29,0.315996,0.043497,0.045216,0.027563,0.65508,4.05,0.00042677669529663686,2.69,18,0.6424
oxide_etch,1,30,0.309544,0.04305,0.044915,0.027718,0.659654,4.07,0.0004220886439234384,2.75,18,0.4952
oxide_etch,1,31,0.322605,0.043949,0.044502,0.027114,0.665893,3.97,0.00041728265158971447,2.69,18,0.4555
oxide_etch,1,32,0.312196,0.043234,0.044407,0.026861,0.667319,3.93,0.00041236201208254584,2.7,18,0.6069
oxide_etch,1,33,0.338657,0.045029,0.044953,0.026791,0.65909,3.9,0.0004073300977624593,2.74,18,0.6676
oxide_etch,1,34,0.3482,0.045659,0.044603,0.0265,0.664371,3.87,0.00040219035725218007,2.7,18,0.4634
oxide_etch,1,35,0.318461,0.043666,0.044619,0.026435,0.664136,3.86,0.0003969463130731182,2.75,18,0.4352
oxide_etch,1,36,0.265614,0.039879,0.044567,0.02641,0.664912,3.87,0.0003916015592312081,2.7,18,0.3988
oxide_etch,1,37,0.275948,0.040647,0.044027,0.025895,0.672984,3.8,0.00038615975875375667,2.71,18,0.5314
oxide_etch,1,38,0.282057,0.041094,0.043539,0.025432,0.680194,3.73,0.0003806246411789871,2.68,18,0.4779
oxide_etch,1,39,0.336346,0.044875,0.042951,0.024821,0.688775,3.64,0.0003749999999999999,2.77,18,0.5645
oxide_etch,1,40,0.315586,0.043468,0.042941,0.024933,0.688916,3.66,0.00036928969006490205,2.77,18,0.3748
oxide_etch,1,41,0.287918,0.041519,0.042408,0.024281,0.69659,3.58,0.0003634976249348866,2.72,18,0.64
oxide_etch,1,42,0.301392,0.04248,0.042649,0.024527,0.693133,3.61,0.0003576277742020737,2.72,18,0.3668
oxide_etch,1,43,0.278414,0.040828,0.042364,0.024176,0.697228,3.57,0.00035168416076894997,2.75,18,0.509
oxide_etch,1,44,0.269194,0.040146,0.042695,0.024268,0.692476,3.58,0.0003456708580912723,2.75,18,0.557
oxide_etch,1,45,0.252257,0.038863,0.042365,0.023906,0.697206,3.53,0.000339591987386325,2.8,18,0.4835
oxide_etch,1,46,0.264344,0.039783,0.042025,0.023531,0.70205,3.47,0.0003334517148084426,2.71,18,0.4832
oxide_etch,1,47,0.281586,0.04106,0.042236,0.023494,0.699051,3.48,0.00032725424859373676,2.72,18,0.496
oxide_etch,1,48,0.245552,0.038343,0.042047,0.023139,0.70173,3.44,0.0003210038361759806,2.74,18,0.2833
oxide_etch,1,49,0.264028,0.039759,0.041623,0.022914,0.707719,3.4,0.00031470476127563006,2.73,18,0.5049
oxide_etch,1,50,0.250921,0.03876,0.041617,0.023036,0.707805,3.41,0.00030836134096397623,2.72,18,0.6678
oxide_etch,1,51,0.27996,0.040941,0.041077,0.022526,0.715341,3.34,0.00030197792270443964,2.78,18,0.4263
oxide_etch,1,52,0.295339,0.042051,0.041682,0.023197,0.706888,3.42,0.0002955588813730367,2.78,18,0.7253
oxide_etch,1,53,0.270241,0.040224,0.041376,0.023239,0.711179,3.43,0.0002891086162600575,2.77,18,0.3518
oxide_etch,1,54,0.28181,0.041076,0.041386,0.022913,0.711043,3.39,0.0002826315480550127,2.75,18,0.4492
oxide_etch,1,55,0.260502,0.039493,0.04155,0.023103,0.708741,3.41,0.0002761321158169132,2.85,18,0.4289
oxide_etch,1,56,0.238126,0.037759,0.041763,0.023559,0.705755,3.49,0.00026961477393196105,2.86,18,0.5041
oxide_etch,1,57,0.200532,0.03465,0.04155,0.023171,0.708742,3.46,0.0002630839890607357,2.74,18,0.5508
oxide_etch,1,58,0.252523,0.038883,0.041412,0.0231,0.710675,3.45,0.00025654423707696807,2.8,18,0.5911
oxide_etch,1,59,0.22731,0.036891,0.041436,0.023007,0.71034,3.43,0.00024999999999999984,2.76,18,0.3422
oxide_etch,1,60,0.231686,0.037245,0.040987,0.022435,0.716591,3.34,0.00024345576292303153,2.73,18,0.6084
oxide_etch,1,61,0.233613,0.037399,0.041274,0.022689,0.712597,3.37,0.00023691601093926386,2.74,18,0.6328
oxide_etch,1,62,0.228536,0.036991,0.041351,0.022804,0.711528,3.38,0.00023038522606803858,2.69,18,0.7736
oxide_etch,1,63,0.242895,0.038135,0.04041,0.022003,0.72451,3.27,0.00022386788418308646,2.7,18,0.6934
oxide_etch,1,64,0.215348,0.035907,0.040054,0.021671,0.729338,3.21,0.00021736845194498695,2.7,17,0.3571
oxide_etch,1,65,0.236316,0.037615,0.039353,0.021249,0.738728,3.14,0.00021089138373994208,2.73,18,0.618
oxide_etch,1,66,0.228221,0.036965,0.039414,0.021235,0.737925,3.14,0.000204441118626963,2.71,18,0.3766
oxide_etch,1,67,0.248141,0.038545,0.04082,0.022316,0.718885,3.28,0.00019802207729555996,2.72,18,0.6402
oxide_etch,1,68,0.249987,0.038688,0.041008,0.022493,0.7163,3.28,0.00019163865903602348,2.72,18,0.5391
oxide_etch,1,69,0.230017,0.03711,0.039999,0.021875,0.730079,3.2,0.00018529523872436965,2.72,18,0.468
oxide_etch,1,70,0.235164,0.037523,0.039604,0.021571,0.735383,3.16,0.00017899616382401916,2.71,18,0.4052
oxide_etch,1,71,0.224379,0.036653,0.038865,0.021062,0.745173,3.11,0.000172745751406263,2.72,18,0.4821
oxide_etch,1,72,0.240743,0.037966,0.039019,0.021587,0.743152,3.19,0.00016654828519155714,2.71,18,0.2768
oxide_etch,1,73,0.225522,0.036746,0.039151,0.021704,0.741405,3.22,0.0001604080126136748,2.72,18,0.4202
oxide_etch,1,74,0.224701,0.036679,0.039604,0.022282,0.735387,3.32,0.00015432914190872742,2.72,18,0.4906
oxide_etch,1,75,0.225233,0.036722,0.039453,0.022074,0.737407,3.29,0.00014831583923104983,2.71,18,0.5313
oxide_etch,1,76,0.222856,0.036528,0.039599,0.021986,0.73546,3.23,0.00014237222579792616,2.7,18,0.5228
oxide_etch,1,77,0.229825,0.037095,0.039302,0.021565,0.739414,3.16,0.0001365023750651132,2.71,18,0.5682
oxide_etch,1,78,0.214015,0.035796,0.039262,0.021518,0.739944,3.17,0.00013071030993509777,2.72,18,0.5481
oxide_etch,1,79,0.21974,0.036272,0.039212,0.021487,0.7406,3.16,0.00012499999999999995,2.73,18,0.3519
oxide_etch,1,80,0.203865,0.034937,0.039572,0.021906,0.735813,3.23,0.0001193753588210127,2.72,18,0.5244
oxide_etch,1,81,0.241521,0.038027,0.039615,0.022043,0.735244,3.25,0.00011384024124624322,2.72,18,0.7142
oxide_etch,1,82,0.198931,0.034512,0.039809,0.022205,0.732647,3.29,0.00010839844076879165,2.71,18,0.3067
oxide_etch,1,83,0.225642,0.036756,0.040073,0.02234,0.72908,3.3,0.00010305368692688166,2.7,18,0.6018
oxide_etch,1,84,0.229878,0.037099,0.040385,0.022462,0.724845,3.34,9.780964274781976e-05,2.69,18,0.5355
oxide_etch,1,85,0.201863,0.034765,0.040432,0.022632,0.724211,3.37,9.266990223754061e-05,2.72,18,0.4954
oxide_etch,1,86,0.236679,0.037644,0.041751,0.023678,0.705915,3.54,8.763798791745405e-05,2.71,18,0.3537
oxide_etch,1,87,0.218835,0.036197,0.042116,0.023645,0.700759,3.53,8.271734841028546e-05,2.71,18,0.5188
oxide_etch,1,88,0.199968,0.034601,0.040857,0.022984,0.718384,3.44,7.79113560765614e-05,2.73,18,0.5423
oxide_etch,1,89,0.195545,0.034217,0.040668,0.022611,0.720974,3.39,7.322330470336307e-05,2.71,18,0.513
oxide_etch,1,90,0.231386,0.037221,0.040232,0.02247,0.726924,3.35,6.865640724692804e-05,2.73,18,0.4173
oxide_etch,1,91,0.191092,0.033825,0.040165,0.022354,0.727844,3.35,6.421379363065142e-05,2.72,18,0.4316
oxide_etch,1,92,0.191514,0.033862,0.039308,0.021702,0.739334,3.22,5.989850859999223e-05,2.71,18,0.446
oxide_etch,1,93,0.198847,0.034504,0.039243,0.021617,0.740194,3.21,5.571350963575724e-05,2.78,18,0.5001
oxide_etch,1,94,0.242312,0.038089,0.039271,0.021686,0.739817,3.22,5.166166492719115e-05,2.78,18,0.5473
oxide_etch,1,95,0.181871,0.032999,0.039687,0.021988,0.734277,3.27,4.7745751406263136e-05,2.8,18,0.7113
oxide_etch,1,96,0.199699,0.034578,0.039455,0.021839,0.737373,3.24,4.3968452844496104e-05,2.92,18,0.4505
oxide_etch,1,97,0.204107,0.034958,0.039345,0.021756,0.738831,3.22,4.033235801364399e-05,2.89,18,0.3609
oxide_etch,1,98,0.19666,0.034314,0.039498,0.021866,0.736801,3.23,3.683995891147693e-05,3.01,18,0.6647
oxide_etch,1,99,0.201956,0.034773,0.039427,0.021878,0.737752,3.24,3.3493649053890304e-05,2.92,18,0.54
oxide_etch,1,100,0.189651,0.033697,0.039321,0.021755,0.739162,3.22,3.0295721834508663e-05,2.84,18,0.5901
oxide_etch,1,101,0.18476,0.03326,0.039785,0.022177,0.73297,3.29,2.7248368952908038e-05,2.89,18,0.5619
oxide_etch,1,102,0.220269,0.036315,0.039808,0.022174,0.732652,3.28,2.4353678912534886e-05,2.81,18,0.4087
oxide_etch,1,103,0.181022,0.032922,0.039481,0.021912,0.737031,3.25,2.1613635589349744e-05,2.8,18,0.4539
oxide_etch,1,104,0.183868,0.033179,0.039435,0.021884,0.737643,3.23,1.9030116872178306e-05,2.8,18,0.3952
