target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,1,11,0.523616,0.056186,0.049142,0.031803,0.580358,5.0,0.001190838939219355,2.58
oxide_etch,1,12,0.417085,0.050146,0.046426,0.028651,0.625467,4.4,0.0011418739235369616,2.57
oxide_etch,1,13,0.484893,0.054069,0.047952,0.028466,0.600436,4.46,0.0010904928748046601,2.58
oxide_etch,1,14,0.361297,0.046672,0.046927,0.029226,0.617342,4.5,0.0010370125742738174,2.58
oxide_etch,1,15,0.381253,0.047943,0.046914,0.027798,0.617549,4.34,0.0009817627457812106,2.58
oxide_etch,1,16,0.42254,0.050473,0.046109,0.027683,0.630565,4.22,0.0009250840228919292,2.59
oxide_etch,1,17,0.346613,0.045713,0.046395,0.027332,0.625966,4.24,0.0008673258487801733,2.58
oxide_etch,1,18,0.399064,0.04905,0.048984,0.029938,0.583056,4.79,0.0008088443217958837,2.57
oxide_etch,1,19,0.36188,0.046709,0.046347,0.0265,0.626738,4.16,0.00075,2.6
oxide_etch,1,20,0.352458,0.046097,0.047041,0.026881,0.615482,4.19,0.0006911556782041164,2.57
oxide_etch,1,21,0.334129,0.044883,0.046617,0.025493,0.622387,4.0,0.0006326741512198271,2.57
oxide_etch,1,22,0.326784,0.044387,0.04547,0.02494,0.640733,3.87,0.0005749159771080711,2.58
oxide_etch,1,23,0.311015,0.043302,0.046285,0.024785,0.627742,3.89,0.0005182372542187895,2.59
oxide_etch,1,24,0.314091,0.043516,0.045696,0.024577,0.63715,3.84,0.00046298742572618276,2.58
oxide_etch,1,25,0.309154,0.043173,0.04567,0.024976,0.637569,3.9,0.00040950712519533997,2.6
oxide_etch,1,26,0.312349,0.043395,0.046544,0.025008,0.623561,3.93,0.00035812607646303844,2.75
oxide_etch,1,27,0.307868,0.043083,0.045642,0.024517,0.638011,3.84,0.0003091610607806453,2.6
oxide_etch,1,28,0.323574,0.044168,0.047343,0.025907,0.61053,4.04,0.0002629139637523624,2.61
oxide_etch,1,29,0.306602,0.042994,0.046028,0.024861,0.631855,3.9,0.00021966991411008944,2.59
oxide_etch,1,30,0.316453,0.043679,0.045628,0.024796,0.638227,3.88,0.0001796955257999768,2.59
oxide_etch,2,0,1.03404,0.078791,0.074768,0.057007,0.045703,9.09,0.0014976880002998461,24.07
oxide_etch,2,1,0.811932,0.069818,0.06953,0.053467,0.174739,8.55,0.0014907662554463534,2.74
oxide_etch,2,2,0.740928,0.066695,0.074573,0.053521,0.050675,8.09,0.0014792774402982575,2.64
oxide_etch,2,3,0.593747,0.059704,0.062463,0.044455,0.333975,6.75,0.0014632923872213652,2.57
oxide_etch,2,4,0.599629,0.059999,0.059134,0.042107,0.403078,6.55,0.001442909649383465,2.62
oxide_etch,2,5,0.480911,0.053733,0.068922,0.045238,0.1891,6.86,0.0014182548931412759,2.57
oxide_etch,2,6,0.42353,0.050425,0.069834,0.043755,0.167499,6.49,0.0013894801232655692,2.62
oxide_etch,2,7,0.421304,0.050293,0.068615,0.043375,0.196321,6.62,0.0013567627457812107,2.56
oxide_etch,2,8,0.409981,0.049612,0.070545,0.041709,0.150456,6.23,0.0013203044742000234,2.54
oxide_etch,2,9,0.401881,0.04912,0.073702,0.042922,0.072729,6.42,0.0012803300858899107,2.54
oxide_etch,2,10,0.425124,0.05052,0.071349,0.043716,0.13099,6.64,0.001237086036247638,2.55
oxide_etch,2,11,0.401493,0.049096,0.076477,0.043427,0.001584,6.46,0.001190838939219355,2.54
oxide_etch,2,12,0.348317,0.045729,0.057061,0.034411,0.444195,5.27,0.0011418739235369616,2.56
oxide_etch,2,13,0.372063,0.047262,0.075177,0.042075,0.035234,6.26,0.0010904928748046601,2.62
oxide_etch,2,14,0.376884,0.047567,0.072769,0.041982,0.096042,6.3,0.0010370125742738174,2.76
oxide_etch,2,15,0.340303,0.0452,0.067974,0.03822,0.211246,5.72,0.0009817627457812106,2.77
oxide_etch,2,16,0.348836,0.045763,0.070365,0.041336,0.154794,6.3,0.0009250840228919292,2.74
oxide_etch,2,17,0.330703,0.044558,0.076465,0.042386,0.001908,6.32,0.0008673258487801733,2.73
oxide_etch,2,18,0.321767,0.043952,0.070766,0.038872,0.145128,5.82,0.0008088443217958837,2.58
oxide_etch,2,19,0.313652,0.043394,0.064438,0.036933,0.29118,5.58,0.00075,2.56
oxide_etch,2,20,0.366297,0.046895,0.063351,0.03788,0.314894,5.71,0.0006911556782041164,2.61
oxide_etch,3,0,0.997287,0.077217,0.073278,0.056394,0.092593,8.76,0.0014976880002998461,26.97
oxide_etch,3,1,0.761215,0.067461,0.064911,0.050229,0.28799,7.85,0.0014907662554463534,2.96
oxide_etch,3,2,0.680288,0.063775,0.056561,0.041732,0.459391,6.16,0.0014792774402982575,2.68
oxide_etch,3,3,0.627578,0.061254,0.057196,0.042318,0.447179,6.42,0.0014632923872213652,2.62
oxide_etch,3,4,0.627489,0.06125,0.059042,0.039791,0.410931,5.7,0.001442909649383465,2.61
oxide_etch,3,5,0.711411,0.065217,0.053447,0.03693,0.517284,5.49,0.0014182548931412759,2.68
oxide_etch,3,6,0.644581,0.062078,0.053013,0.034796,0.525086,4.99,0.0013894801232655692,2.69
oxide_etch,3,7,0.538216,0.056726,0.049587,0.032214,0.58448,4.72,0.0013567627457812107,2.71
oxide_etch,3,8,0.484088,0.053798,0.049664,0.032173,0.583191,4.71,0.0013203044742000234,2.74
oxide_etch,3,9,0.47172,0.053106,0.045919,0.029666,0.64368,4.37,0.0012803300858899107,2.81
oxide_etch,3,10,0.461419,0.052523,0.051784,0.033696,0.546849,4.81,0.001237086036247638,2.77
oxide_etch,3,11,0.431595,0.050797,0.043291,0.025891,0.683295,3.81,0.001190838939219355,2.8
oxide_etch,3,12,0.440906,0.051342,0.044535,0.026767,0.664836,3.97,0.0011418739235369616,2.8
oxide_etch,3,13,0.408596,0.049425,0.045207,0.026739,0.654648,3.9,0.0010904928748046601,2.73
oxide_etch,3,14,0.422943,0.050286,0.042986,0.024853,0.687748,3.63,0.0010370125742738174,2.8
oxide_etch,3,15,0.366431,0.046806,0.041921,0.024646,0.703033,3.65,0.0009817627457812106,2.72
oxide_etch,3,16,0.414524,0.049783,0.042955,0.024557,0.688204,3.59,0.0009250840228919292,2.78
oxide_etch,3,17,0.358054,0.046268,0.043543,0.02436,0.679602,3.52,0.0008673258487801733,2.83
oxide_etch,3,18,0.5425,0.056951,0.047972,0.029346,0.61111,4.39,0.0008088443217958837,2.82
oxide_etch,3,19,0.395581,0.048632,0.052114,0.032531,0.541062,4.99,0.00075,2.85
oxide_etch,3,20,0.379831,0.047654,0.046509,0.028058,0.634467,4.25,0.0006911556782041164,2.84
oxide_etch,3,21,0.379616,0.04764,0.044658,0.026137,0.662983,3.83,0.0006326741512198271,2.79
oxide_etch,3,22,0.347344,0.04557,0.041173,0.023255,0.713529,3.44,0.0005749159771080711,2.78
oxide_etch,3,23,0.349262,0.045696,0.042334,0.023987,0.697147,3.48,0.0005182372542187895,2.8
oxide_etch,3,24,0.330938,0.044481,0.040674,0.022265,0.72043,3.27,0.00046298742572618276,2.81
oxide_etch,3,25,0.339943,0.045082,0.041212,0.022433,0.712989,3.26,0.00040950712519533997,2.78
oxide_etch,3,26,0.329794,0.044404,0.040992,0.022547,0.716047,3.31,0.00035812607646303844,2.82
oxide_etch,3,27,0.333251,0.044636,0.04066,0.022089,0.720634,3.23,0.0003091610607806453,2.79
oxide_etch,3,28,0.329184,0.044363,0.040562,0.021701,0.72197,3.17,0.0002629139637523624,2.6
oxide_etch,3,29,0.328594,0.044323,0.040097,0.021142,0.728312,3.1,0.00021966991411008944,2.56
oxide_etch,3,30,0.32059,0.04378,0.040174,0.021235,0.727265,3.11,0.0001796955257999768,2.58
oxide_etch,3,31,0.318667,0.043649,0.040408,0.021586,0.724079,3.15,0.0001432372542187895,2.59
oxide_etch,3,32,0.315299,0.043417,0.040043,0.021227,0.729045,3.12,0.00011051987673443085,2.57
oxide_etch,3,33,0.323769,0.043997,0.040216,0.021387,0.726699,3.13,8.174510685872415e-05,2.57
oxide_etch,3,34,0.318438,0.043633,0.040217,0.021287,0.726677,3.11,5.709035061653494e-05,2.57
oxide_etch,3,35,0.322358,0.043901,0.040156,0.021211,0.727512,3.1,3.670761277863485e-05,2.58
oxide_etch,3,36,0.318427,0.043632,0.04015,0.021283,0.727593,3.11,2.072255970174258e-05,2.59
oxide_etch,3,37,0.313736,0.04331,0.04007,0.021157,0.728677,3.1,9.233744553646755e-06,2.59
oxide_etch,3,38,0.308891,0.042974,0.040071,0.021179,0.728663,3.1,2.3119997001540273e-06,2.58
oxide_etch,3,39,0.309793,0.043037,0.040029,0.021115,0.729229,3.09,0.0,2.57
oxide_etch,4,0,1.015029,0.077358,0.080642,0.062135,-0.038797,10.26,0.0014976880002998461,15.13
oxide_etch,4,1,0.962715,0.075338,0.077107,0.058878,0.050285,9.68,0.0014907662554463534,3.02
oxide_etch,4,2,0.950881,0.074873,0.086741,0.067239,-0.201854,11.24,0.0014792774402982575,2.67
oxide_etch,4,3,0.93141,0.074103,0.073036,0.054971,0.147932,8.85,0.0014632923872213652,2.56
oxide_etch,4,4,0.782213,0.067909,0.078286,0.058627,0.02102,9.66,0.001442909649383465,2.56
