target,rmse,mae,r2,mape_pct,fold,best_epoch,n_train,n_val,fit_seconds,train_target_mean,train_target_std,val_target_mean,val_target_std,target_mean_shift
oxide_etch,0.03772952571180778,0.022472708933660004,0.7626964958412447,3.4111114563277387,0,37,6230,1602,336.94,0.6586672067642212,0.07726197689771652,0.6561293005943298,0.07745140045881271,-0.0025379061698913574
oxide_etch,0.0454700115930662,0.024939958259748925,0.6407325372577004,3.867094551357294,1,22,6319,1513,293.46,0.658473789691925,0.07764645665884018,0.6567878723144531,0.07586056739091873,-0.0016859173774719238
oxide_etch,0.05706059970112909,0.03441103763006731,0.4441948350024343,5.269549403652141,2,12,6319,1513,254.12,0.6576641798019409,0.0774829164147377,0.6601694226264954,0.07653763890266418,0.0025052428245544434
oxide_etch,0.04002916594201023,0.021115236514516536,0.7292286262320324,3.0934853095993695,3,39,6230,1602,315.91,0.6565231680870056,0.07732181996107101,0.6644672751426697,0.07692635804414749,0.007944107055664062
oxide_etch,0.06211146846591572,0.03824138553922394,0.3837618461833453,5.895105100505916,4,18,6230,1602,257.73,0.6594144105911255,0.07678299397230148,0.6532235145568848,0.07912204414606094,-0.006190896034240723
