target,rmse,mae,r2,mape_pct,fold,best_epoch,n_train,n_val,fit_seconds,train_target_mean,train_target_std,val_target_mean,val_target_std,target_mean_shift
oxide_etch,0.038749999877681796,0.023258061109857165,0.7496861554377833,3.54717686000204,0,58,6230,1602,733.02,0.6586672067642212,0.07726197689771652,0.6561293005943298,0.07745140045881271,-0.0025379061698913574
oxide_etch,0.04390863391084894,0.025092825894314802,0.6649824116401316,3.8832447021576204,1,63,6319,1513,770.19,0.658473789691925,0.07764645665884018,0.6567878723144531,0.07586056739091873,-0.0016859173774719238
oxide_etch,0.05671065736651914,0.0329181408535465,0.4509912353954405,4.991635807848816,2,28,6319,1513,540.05,0.6576641798019409,0.0774829164147377,0.6601694226264954,0.07653763890266418,0.0025052428245544434
oxide_etch,0.03942410329379677,0.023099497779180644,0.73735247409424,3.385085797654714,3,64,6230,1602,753.24,0.6565231680870056,0.07732181996107101,0.6644672751426697,0.07692635804414749,0.007944107055664062
oxide_etch,0.07070146231682942,0.04731262024124612,0.20152415574942328,7.786815700711208,4,35,6230,1602,624.26,0.6594144105911255,0.07678299397230148,0.6532235145568848,0.07912204414606094,-0.006190896034240723
