target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,1,41,0.299092,0.042464,0.045212,0.024784,0.644799,3.83,0.00023038522606803883,6.45
oxide_etch,1,42,0.300303,0.04255,0.045194,0.024758,0.645075,3.85,0.00022061565063554066,6.45
oxide_etch,1,43,0.300052,0.042532,0.045475,0.027675,0.64065,4.21,0.00021089138373994238,6.42
oxide_etch,1,44,0.311835,0.043359,0.047801,0.026967,0.602953,4.24,0.000201227419495968,6.42
oxide_etch,1,45,0.295352,0.042198,0.044674,0.02543,0.653206,3.91,0.00019163865903602372,6.4
oxide_etch,1,46,0.29652,0.042281,0.044751,0.024656,0.652005,3.82,0.00018213988753373143,6.43
oxide_etch,1,47,0.290745,0.041868,0.045013,0.024828,0.647912,3.85,0.00017274575140626322,6.41
oxide_etch,1,48,0.290925,0.041881,0.04486,0.024648,0.650306,3.83,0.00016347073573062687,6.44
oxide_etch,1,49,0.293215,0.042045,0.044515,0.025152,0.65566,3.88,0.00015432914190872764,6.45
oxide_etch,1,50,0.291535,0.041924,0.044717,0.025025,0.652532,3.87,0.00014533506561564312,6.45
oxide_etch,1,51,0.285364,0.041478,0.044709,0.024978,0.652651,3.88,0.0001365023750651134,6.42
oxide_etch,1,52,0.287085,0.041603,0.044523,0.025051,0.655537,3.88,0.0001278446896257613,6.43
oxide_etch,1,53,0.284566,0.04142,0.044707,0.024957,0.652694,3.88,0.00011937535882101288,6.44
oxide_etch,1,54,0.286951,0.041594,0.044693,0.025486,0.652908,3.95,0.0001111074417450995,6.44
oxide_etch,1,55,0.283151,0.041317,0.045015,0.025447,0.647883,3.97,0.00010305368692688181,6.41
oxide_etch,1,56,0.278879,0.041004,0.044504,0.025173,0.655843,3.9,9.522651267254163e-05,6.45
oxide_etch,1,57,0.283019,0.041308,0.044754,0.025739,0.651953,4.0,8.763798791745417e-05,6.42
oxide_etch,1,58,0.279995,0.041086,0.044767,0.025562,0.651759,3.97,8.029981361676468e-05,6.43
oxide_etch,1,59,0.280735,0.041141,0.044901,0.025655,0.649668,3.99,7.322330470336317e-05,6.42
oxide_etch,1,60,0.283346,0.041331,0.044378,0.025669,0.657776,3.96,6.641937264107864e-05,6.35
oxide_etch,1,61,0.300739,0.042581,0.044366,0.025318,0.657961,3.95,5.9898508599992296e-05,6.38
oxide_etch,1,62,0.28576,0.041507,0.044578,0.025259,0.654695,3.93,5.367076727981379e-05,6.32
oxide_etch,1,63,0.282373,0.04126,0.043909,0.025093,0.664982,3.88,4.7745751406263184e-05,6.4
oxide_etch,1,64,0.280002,0.041087,0.044911,0.025399,0.649514,3.96,4.213259692436376e-05,6.4
oxide_etch,1,65,0.275403,0.040748,0.044224,0.02524,0.660159,3.91,3.683995891147697e-05,6.32
oxide_etch,1,66,0.277138,0.040876,0.044476,0.025291,0.656274,3.93,3.187599823180077e-05,6.32
oxide_etch,1,67,0.276455,0.040826,0.044446,0.025295,0.656728,3.93,2.7248368952908058e-05,6.35
oxide_etch,1,68,0.275569,0.04076,0.044605,0.025344,0.654266,3.94,2.2964206543729666e-05,6.29
oxide_etch,1,69,0.275029,0.04072,0.044311,0.025188,0.658807,3.91,1.903011687217832e-05,6.32
oxide_etch,1,70,0.274448,0.040677,0.044164,0.025301,0.661072,3.92,1.5452166019378963e-05,6.36
oxide_etch,1,71,0.272045,0.040499,0.044234,0.025235,0.660002,3.91,1.2235870926211619e-05,6.32
oxide_etch,1,72,0.275475,0.040753,0.044431,0.025266,0.656969,3.92,9.38619088658821e-06,6.31
oxide_etch,1,73,0.274792,0.040703,0.044272,0.025251,0.659408,3.92,6.9075199005808614e-06,6.35
oxide_etch,1,74,0.276048,0.040796,0.044309,0.025258,0.658849,3.92,4.803679899192393e-06,6.31
oxide_etch,1,75,0.27421,0.04066,0.04435,0.025271,0.658214,3.92,3.0779148512155855e-06,6.36
oxide_etch,1,76,0.272103,0.040503,0.044353,0.02527,0.658171,3.92,1.732885761268427e-06,6.36
oxide_etch,1,77,0.274187,0.040658,0.044348,0.02527,0.658245,3.92,7.706665667180091e-07,6.31
oxide_etch,1,78,0.273862,0.040634,0.044348,0.025271,0.658244,3.92,1.9274093981927479e-07,6.32
oxide_etch,2,0,1.018336,0.07819,0.076028,0.058286,0.013269,9.25,0.0004998072590601808,26.47
oxide_etch,2,1,0.985345,0.076913,0.075355,0.057963,0.030657,9.17,0.000499229333433282,6.75
oxide_etch,2,2,0.966445,0.076172,0.074674,0.057178,0.048114,9.03,0.0004982671142387316,6.29
oxide_etch,2,3,0.953199,0.075648,0.074071,0.05648,0.063417,8.96,0.0004969220851487844,6.24
oxide_etch,2,4,0.858823,0.071806,0.072326,0.057635,0.107016,8.97,0.0004951963201008076,6.24
oxide_etch,2,5,0.655879,0.062751,0.067935,0.053664,0.21217,8.4,0.0004930924800994191,6.28
oxide_etch,2,6,0.60856,0.060445,0.064743,0.049781,0.284468,7.7,0.0004906138091134118,6.27
oxide_etch,2,7,0.518097,0.055771,0.065382,0.046915,0.270273,7.18,0.0004877641290737884,6.23
oxide_etch,2,8,0.466768,0.052937,0.075082,0.049805,0.037683,7.49,0.00048454783398062105,6.28
oxide_etch,2,9,0.428734,0.050734,0.066022,0.044221,0.255899,6.67,0.00048096988312782167,6.31
oxide_etch,2,10,0.405041,0.049312,0.063878,0.042181,0.303455,6.37,0.0004770357934562703,6.28
oxide_etch,2,11,0.391087,0.048455,0.07216,0.046922,0.111126,7.07,0.00047275163104709196,6.26
oxide_etch,2,12,0.393617,0.048612,0.067271,0.04341,0.227498,6.53,0.0004681240017681993,6.24
oxide_etch,2,13,0.391255,0.048466,0.063531,0.039557,0.310989,5.92,0.00046316004108852305,6.24
oxide_etch,2,14,0.364411,0.046774,0.062893,0.039997,0.324767,6.05,0.0004578674030756364,6.27
oxide_etch,2,15,0.345847,0.045567,0.066727,0.040899,0.23992,6.12,0.00045225424859373693,6.26
oxide_etch,2,16,0.346486,0.045609,0.075201,0.045098,0.034621,6.73,0.00044632923272018625,6.25
oxide_etch,2,17,0.340085,0.045186,0.061382,0.037316,0.356818,5.6,0.0004401014914000078,6.23
oxide_etch,2,18,0.323269,0.044054,0.067157,0.04165,0.230113,6.26,0.0004335806273589214,6.24
oxide_etch,2,19,0.318606,0.043735,0.062693,0.037645,0.329054,5.63,0.00042677669529663686,6.26
oxide_etch,2,20,0.316338,0.043579,0.071067,0.041115,0.13785,6.1,0.00041970018638323546,6.21
oxide_etch,2,21,0.322364,0.043993,0.058195,0.034915,0.421866,5.25,0.00041236201208254595,6.22
oxide_etch,2,22,0.313242,0.043366,0.061238,0.036096,0.359842,5.47,0.0004047734873274585,6.23
oxide_etch,2,23,0.305792,0.042847,0.062575,0.03657,0.331575,5.48,0.0003969463130731183,6.21
oxide_etch,2,24,0.292642,0.041915,0.05812,0.034774,0.42336,5.3,0.0003888925582549006,6.22
oxide_etch,2,25,0.294368,0.042039,0.061913,0.038556,0.345643,5.89,0.0003806246411789872,6.25
oxide_etch,2,26,0.287878,0.041573,0.059962,0.036324,0.386239,5.52,0.0003721553103742388,6.21
oxide_etch,2,27,0.287083,0.041515,0.059601,0.03505,0.393602,5.33,0.0003634976249348867,6.24
oxide_etch,2,28,0.27398,0.040557,0.056711,0.032918,0.450991,4.99,0.0003546649343843571,6.23
oxide_etch,2,29,0.262773,0.039719,0.06012,0.03546,0.382999,5.42,0.0003456708580912725,6.28
oxide_etch,2,30,0.284484,0.041327,0.061419,0.036856,0.356035,5.62,0.0003365292642693733,6.25
oxide_etch,2,31,0.267288,0.040059,0.058251,0.033869,0.420761,5.11,0.00032725424859373687,6.24
oxide_etch,2,32,0.260794,0.039569,0.068934,0.039772,0.188829,5.88,0.00031786011246626855,6.26
oxide_etch,2,33,0.285301,0.041386,0.07318,0.039979,0.085812,5.94,0.0003083613409639764,6.21
oxide_etch,2,34,0.27747,0.040814,0.06755,0.037873,0.221077,5.66,0.0002987725805040321,6.24
oxide_etch,2,35,0.266123,0.039971,0.061664,0.034552,0.350894,5.22,0.00028910861626005774,6.21
oxide_etch,2,36,0.260301,0.039532,0.059825,0.033171,0.389044,5.02,0.00027938434936445943,6.29
oxide_etch,2,37,0.247525,0.038549,0.060706,0.034714,0.370911,5.27,0.00026961477393196127,6.29
oxide_etch,2,38,0.254745,0.039107,0.058585,0.032817,0.414103,4.97,0.00025981495393976716,6.32
oxide_etch,2,39,0.24693,0.038503,0.059147,0.033429,0.4028,5.08,0.00025,6.33
oxide_etch,2,40,0.245144,0.038363,0.057269,0.03197,0.440124,4.87,0.00024018504606023293,6.28
oxide_etch,2,41,0.247675,0.038561,0.058056,0.034215,0.42463,5.23,0.00023038522606803883,6.32
oxide_etch,2,42,0.251529,0.03886,0.057894,0.033165,0.427836,5.03,0.00022061565063554066,6.31
oxide_etch,2,43,0.244449,0.038309,0.057878,0.032181,0.428159,4.87,0.00021089138373994238,6.3
oxide_etch,3,0,0.999512,0.077303,0.07645,0.058936,0.012349,9.13,0.0004998072590601808,18.43
oxide_etch,3,1,0.986784,0.076809,0.076423,0.058984,0.013033,9.05,0.000499229333433282,7.13
oxide_etch,3,2,0.960328,0.075773,0.07505,0.05712,0.0482,8.8,0.0004982671142387316,6.27
oxide_etch,3,3,0.997927,0.077242,0.078451,0.060791,-0.040026,9.2,0.0004969220851487844,6.53
oxide_etch,3,4,0.980216,0.076553,0.075307,0.057246,0.041654,8.79,0.0004951963201008076,6.49
oxide_etch,3,5,0.915582,0.073986,0.069704,0.052867,0.178952,8.05,0.0004930924800994191,6.44
oxide_etch,3,6,0.74205,0.066607,0.064052,0.050557,0.306711,7.57,0.0004906138091134118,6.39
oxide_etch,3,7,0.6588,0.062759,0.060815,0.048319,0.375008,7.23,0.0004877641290737884,6.4
oxide_etch,3,8,0.655074,0.062582,0.062561,0.047138,0.338602,6.91,0.00048454783398062105,6.46
oxide_etch,3,9,0.638945,0.061806,0.056808,0.042058,0.454661,6.2,0.00048096988312782167,6.45
oxide_etch,3,10,0.549952,0.057341,0.054217,0.038219,0.503278,5.59,0.0004770357934562703,6.46
oxide_etch,3,11,0.47875,0.0535,0.050707,0.034968,0.5655,5.14,0.00047275163104709196,6.47
oxide_etch,3,12,0.453345,0.052061,0.050404,0.034419,0.570688,5.06,0.0004681240017681993,6.42
oxide_etch,3,13,0.445505,0.051609,0.049844,0.032766,0.580161,4.76,0.00046316004108852305,6.37
oxide_etch,3,14,0.437863,0.051165,0.04974,0.032292,0.581926,4.67,0.0004578674030756364,6.45
oxide_etch,3,15,0.421732,0.050213,0.048425,0.032136,0.603735,4.73,0.00045225424859373693,6.51
oxide_etch,3,16,0.420188,0.050121,0.048604,0.030524,0.600796,4.41,0.00044632923272018625,6.45
oxide_etch,3,17,0.403334,0.049106,0.047475,0.029604,0.619131,4.3,0.0004401014914000078,6.45
oxide_etch,3,18,0.395253,0.048612,0.046855,0.029935,0.629005,4.39,0.0004335806273589214,6.38
oxide_etch,3,19,0.394772,0.048582,0.048171,0.02999,0.607872,4.31,0.00042677669529663686,6.26
oxide_etch,3,20,0.386172,0.04805,0.046389,0.028421,0.636358,4.13,0.00041970018638323546,6.27
oxide_etch,3,21,0.379638,0.047642,0.045725,0.028497,0.64669,4.16,0.00041236201208254595,6.27
oxide_etch,3,22,0.371386,0.047121,0.046604,0.028212,0.632977,4.06,0.0004047734873274585,6.28
oxide_etch,3,23,0.38548,0.048007,0.045981,0.02977,0.642726,4.34,0.0003969463130731183,6.28
oxide_etch,3,24,0.369562,0.047005,0.046105,0.029501,0.640796,4.28,0.0003888925582549006,6.25
oxide_etch,3,25,0.369289,0.046988,0.045381,0.028327,0.651987,4.14,0.0003806246411789872,6.23
oxide_etch,3,26,0.364573,0.046687,0.044622,0.026527,0.663524,3.85,0.0003721553103742388,6.26
oxide_etch,3,27,0.365999,0.046778,0.043956,0.025853,0.673491,3.76,0.0003634976249348867,6.28
oxide_etch,3,28,0.393886,0.048527,0.04644,0.027457,0.635559,3.98,0.0003546649343843571,6.28
oxide_etch,3,29,0.370941,0.047093,0.043991,0.026284,0.672977,3.86,0.0003456708580912725,6.38
oxide_etch,3,30,0.362376,0.046546,0.043678,0.025744,0.677616,3.78,0.0003365292642693733,6.32
oxide_etch,3,31,0.350161,0.045755,0.044026,0.025174,0.672456,3.64,0.00032725424859373687,6.37
oxide_etch,3,32,0.346808,0.045535,0.043606,0.02519,0.678675,3.66,0.00031786011246626855,6.53
oxide_etch,3,33,0.337718,0.044934,0.043365,0.025045,0.682215,3.64,0.0003083613409639764,6.33
oxide_etch,3,34,0.340249,0.045102,0.043354,0.025357,0.682377,3.68,0.0002987725805040321,6.29
oxide_etch,3,35,0.338375,0.044978,0.043209,0.024996,0.684502,3.63,0.00028910861626005774,6.29
oxide_etch,3,36,0.334384,0.044712,0.042911,0.02523,0.688837,3.67,0.00027938434936445943,6.36
oxide_etch,3,37,0.333684,0.044665,0.042269,0.023656,0.698073,3.43,0.00026961477393196127,6.34
oxide_etch,3,38,0.329684,0.044397,0.04243,0.024221,0.695771,3.55,0.00025981495393976716,6.32
oxide_etch,3,39,0.328395,0.04431,0.043043,0.025367,0.686924,3.66,0.00025,6.73
oxide_etch,3,40,0.326979,0.044214,0.042607,0.025019,0.693231,3.62,0.00024018504606023293,6.8
oxide_etch,3,41,0.330094,0.044424,0.042,0.024549,0.701913,3.57,0.00023038522606803883,6.54
oxide_etch,3,42,0.317371,0.04356,0.041711,0.024112,0.706,3.51,0.00022061565063554066,6.35
oxide_etch,3,43,0.321538,0.043845,0.041788,0.024497,0.704908,3.56,0.00021089138373994238,6.31
oxide_etch,3,44,0.361309,0.046477,0.046585,0.029146,0.633266,4.34,0.000201227419495968,6.29
oxide_etch,3,45,0.370376,0.047057,0.044799,0.028679,0.660858,4.4,0.00019163865903602372,6.29
oxide_etch,3,46,0.342504,0.045252,0.041328,0.023035,0.711374,3.37,0.00018213988753373143,6.26
oxide_etch,3,47,0.336641,0.044863,0.04184,0.023822,0.704174,3.5,0.00017274575140626322,6.25
oxide_etch,3,48,0.326224,0.044163,0.041116,0.02283,0.714325,3.33,0.00016347073573062687,6.29
oxide_etch,3,49,0.322762,0.043928,0.041725,0.023573,0.705797,3.43,0.00015432914190872764,6.37
oxide_etch,3,50,0.32295,0.043941,0.041053,0.023027,0.715206,3.36,0.00014533506561564312,6.49
oxide_etch,3,51,0.318249,0.04362,0.042014,0.024264,0.701714,3.51,0.0001365023750651134,6.41
oxide_etch,3,52,0.320055,0.043744,0.040603,0.023098,0.721413,3.39,0.0001278446896257613,6.46
oxide_etch,3,53,0.315536,0.043434,0.040911,0.023515,0.71716,3.45,0.00011937535882101288,6.48
oxide_etch,3,54,0.31647,0.043498,0.04151,0.024533,0.708831,3.56,0.0001111074417450995,6.41
oxide_etch,3,55,0.314935,0.043392,0.040928,0.023725,0.716931,3.45,0.00010305368692688181,6.55
oxide_etch,3,56,0.311979,0.043188,0.040106,0.022936,0.728184,3.36,9.522651267254163e-05,6.5
oxide_etch,3,57,0.310905,0.043114,0.040861,0.024089,0.717853,3.51,8.763798791745417e-05,6.44
oxide_etch,3,58,0.305592,0.042744,0.040186,0.023359,0.7271,3.4,8.029981361676468e-05,6.44
