target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,0,44,0.312303,0.043177,0.040953,0.025262,0.720417,3.81,0.0003456708580912723,2.8,18,0.3907
oxide_etch,0,45,0.267795,0.039982,0.040685,0.025073,0.724069,3.78,0.000339591987386325,2.79,18,0.6446
oxide_etch,0,46,0.274092,0.04045,0.040433,0.024848,0.727469,3.75,0.0003334517148084426,2.8,18,0.4249
oxide_etch,0,47,0.285001,0.041247,0.040361,0.024622,0.728435,3.72,0.00032725424859373676,2.83,18,0.4464
oxide_etch,0,48,0.284413,0.041204,0.042101,0.024895,0.704514,3.7,0.0003210038361759806,2.75,18,0.5389
oxide_etch,0,49,0.347313,0.045533,0.042127,0.0249,0.704161,3.71,0.00031470476127563006,2.76,18,0.3686
oxide_etch,0,50,0.285967,0.041317,0.040669,0.024538,0.724281,3.69,0.00030836134096397623,2.75,18,0.7556
oxide_etch,0,51,0.294969,0.041962,0.04086,0.02478,0.721677,3.73,0.00030197792270443964,2.77,18,0.4625
oxide_etch,0,52,0.286042,0.041322,0.041865,0.025559,0.707824,3.82,0.0002955588813730367,2.78,18,0.4557
oxide_etch,0,53,0.266805,0.039908,0.043896,0.026484,0.67879,3.93,0.0002891086162600575,2.78,18,0.4546
oxide_etch,0,54,0.270388,0.040175,0.042386,0.026127,0.70051,3.9,0.0002826315480550127,2.77,18,0.3557
oxide_etch,0,55,0.274143,0.040453,0.041932,0.02597,0.706889,3.9,0.0002761321158169132,2.77,18,0.4484
oxide_etch,0,56,0.253489,0.0389,0.041815,0.025396,0.708525,3.8,0.00026961477393196105,2.79,18,0.4735
oxide_etch,0,57,0.260557,0.039438,0.042319,0.025339,0.701459,3.78,0.0002630839890607357,2.78,18,0.3867
oxide_etch,0,58,0.272129,0.040304,0.042449,0.025164,0.699614,3.75,0.00025654423707696807,2.8,18,0.5269
oxide_etch,0,59,0.267919,0.039991,0.041987,0.024766,0.70612,3.71,0.00024999999999999984,2.82,18,0.4818
