target,rmse,mae,r2,mape_pct,fold,best_epoch,n_train,n_val,fit_seconds,train_target_mean,train_target_std,val_target_mean,val_target_std,target_mean_shift
oxide_etch,0.039789560687683696,0.023726333709394143,0.7360754753724981,3.60094758126528,0,39,6230,1602,245.91,0.6586672067642212,0.07726197689771652,0.6561293005943298,0.07745140045881271,-0.0025379061698913574
oxide_etch,0.045211471761623996,0.024934264420675114,0.6448064698042533,3.9139438116812544,1,23,6319,1513,242.54,0.658473789691925,0.07764645665884018,0.6567878723144531,0.07586056739091873,-0.0016859173774719238
oxide_etch,0.0595879147454464,0.04233395554967377,0.3938692873461137,6.561200011809268,2,4,6319,1513,236.5,0.6576641798019409,0.0774829164147377,0.6601694226264954,0.07653763890266418,0.0025052428245544434
oxide_etch,0.03808688272518604,0.022079677505886065,0.7548677093870333,3.2015911705957785,3,32,6230,1602,253.14,0.6565231680870056,0.07732181996107101,0.6644672751426697,0.07692635804414749,0.007944107055664062
oxide_etch,0.06250910765218827,0.0378953426071767,0.3758462447127988,5.833654893118183,4,18,6230,1602,239.34,0.6594144105911255,0.07678299397230148,0.6532235145568848,0.07912204414606094,-0.006190896034240723
