target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,4,0,1.011103,0.077208,0.077718,0.060117,0.035184,9.7,0.0014976880002998461,51.71
oxide_etch,4,1,0.944136,0.074607,0.074781,0.057038,0.106717,9.11,0.0014907662554463534,3.95
oxide_etch,4,2,0.8786,0.071972,0.117792,0.100358,-1.216328,14.71,0.0014792774402982575,3.17
oxide_etch,4,3,0.882107,0.072115,0.084784,0.063964,-0.148249,10.73,0.0014632923872213652,3.16
oxide_etch,4,4,0.921371,0.073703,0.078863,0.05817,0.006536,9.61,0.001442909649383465,3.16
oxide_etch,4,5,0.822689,0.069644,0.074872,0.055441,0.104542,9.08,0.0014182548931412759,3.13
oxide_etch,4,6,0.776911,0.067678,0.077769,0.050459,0.033898,7.53,0.0013894801232655692,3.16
oxide_etch,4,7,0.777636,0.06771,0.073673,0.052031,0.132994,8.61,0.0013567627457812107,3.13
oxide_etch,4,8,0.7253,0.065392,0.086024,0.054812,-0.182074,7.87,0.0013203044742000234,3.09
oxide_etch,4,9,0.755389,0.066735,0.082652,0.051257,-0.091224,7.58,0.0012803300858899107,3.13
oxide_etch,4,10,0.741421,0.066115,0.066003,0.039971,0.304113,6.0,0.001237086036247638,3.6
oxide_etch,4,11,0.748828,0.066444,0.078404,0.051968,0.01806,8.77,0.001190838939219355,4.32
oxide_etch,4,12,0.682841,0.063449,0.062996,0.043307,0.366078,6.85,0.0011418739235369616,5.11
oxide_etch,4,13,0.656044,0.062192,0.064082,0.035365,0.34404,5.27,0.0010904928748046601,4.97
oxide_etch,4,14,0.603763,0.059662,0.075016,0.048552,0.101092,8.05,0.0010370125742738174,4.97
oxide_etch,4,15,0.498476,0.054211,0.070781,0.045608,0.199728,7.46,0.0009817627457812106,4.96
oxide_etch,4,16,0.733799,0.065774,0.070141,0.037823,0.214135,5.6,0.0009250840228919292,4.93
oxide_etch,4,17,0.701423,0.064307,0.07327,0.047788,0.142444,8.04,0.0008673258487801733,5.12
oxide_etch,4,18,0.553621,0.057131,0.064746,0.034671,0.330373,5.19,0.0008088443217958837,5.06
oxide_etch,4,19,0.529099,0.055851,0.06655,0.042116,0.292542,6.76,0.00075,5.17
oxide_etch,4,20,0.708513,0.064631,0.064576,0.043693,0.333891,7.0,0.0006911556782041164,5.06
