target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,4,0,1.015029,0.077358,0.080654,0.062145,-0.039087,10.27,0.0014976880002998461,41.66
oxide_etch,4,1,0.962715,0.075338,0.077104,0.058876,0.050363,9.68,0.0014907662554463534,3.06
oxide_etch,4,2,0.950881,0.074874,0.086733,0.067233,-0.201643,11.24,0.0014792774402982575,2.75
oxide_etch,4,3,0.931406,0.074103,0.073035,0.054971,0.147947,8.85,0.0014632923872213652,2.76
oxide_etch,4,4,0.782214,0.067909,0.078396,0.0587,0.018275,9.67,0.001442909649383465,2.77
oxide_etch,4,5,0.937732,0.074354,0.072711,0.054442,0.155497,8.54,0.0014182548931412759,2.77
oxide_etch,4,6,0.886728,0.072304,0.078315,0.0572,0.020305,9.53,0.0013894801232655692,2.75
oxide_etch,4,7,0.844305,0.070553,0.086318,0.05993,-0.190175,10.23,0.0013567627457812107,2.75
oxide_etch,4,8,0.738994,0.066006,0.079595,0.056344,-0.011997,9.41,0.0013203044742000234,2.77
oxide_etch,4,9,0.87052,0.07164,0.079516,0.053756,-0.009979,9.08,0.0012803300858899107,2.77
oxide_etch,4,10,0.845223,0.070591,0.067295,0.047397,0.276608,7.62,0.001237086036247638,2.75
oxide_etch,4,11,0.77813,0.067732,0.064407,0.043966,0.337377,6.78,0.001190838939219355,2.78
oxide_etch,4,12,0.645015,0.061667,0.067581,0.040237,0.270446,6.1,0.0011418739235369616,2.79
oxide_etch,4,13,0.617824,0.060353,0.065846,0.038556,0.307435,5.83,0.0010904928748046601,2.79
oxide_etch,4,14,0.528188,0.055803,0.071013,0.040947,0.194483,6.17,0.0010370125742738174,2.76
oxide_etch,4,15,0.596519,0.059303,0.067835,0.0448,0.264957,7.36,0.0009817627457812106,2.76
oxide_etch,4,16,0.725245,0.065389,0.064161,0.040661,0.34242,6.27,0.0009250840228919292,2.76
oxide_etch,4,17,0.656883,0.062231,0.066599,0.035492,0.291495,5.21,0.0008673258487801733,2.76
oxide_etch,4,18,0.641798,0.061513,0.060572,0.037486,0.413929,5.75,0.0008088443217958837,2.77
oxide_etch,4,19,0.54704,0.05679,0.066713,0.035363,0.289066,5.29,0.00075,2.74
oxide_etch,4,20,0.524138,0.055589,0.064588,0.035791,0.333646,5.45,0.0006911556782041164,2.74
oxide_etch,4,21,0.640326,0.061442,0.065935,0.0428,0.305564,6.79,0.0006326741512198271,2.74
oxide_etch,4,22,0.582811,0.058618,0.065082,0.034335,0.323417,5.09,0.0005749159771080711,2.74
oxide_etch,4,23,0.643293,0.061584,0.062341,0.03404,0.379194,5.1,0.0005182372542187895,2.75
oxide_etch,4,24,0.632726,0.061076,0.064629,0.036493,0.3328,5.49,0.00046298742572618276,2.75
oxide_etch,4,25,0.577553,0.058353,0.064554,0.03584,0.334352,5.31,0.00040950712519533997,2.75
oxide_etch,4,26,0.541046,0.056478,0.062612,0.03474,0.373792,5.28,0.00035812607646303844,2.79
