target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,0,26,0.326054,0.044117,0.047511,0.026626,0.623703,4.19,0.00035812607646303844,94.56
oxide_etch,0,27,0.363138,0.046559,0.047218,0.02646,0.628325,4.18,0.0003091610607806453,94.96
oxide_etch,0,28,0.348662,0.045621,0.046782,0.027175,0.635167,4.25,0.0002629139637523624,95.13
oxide_etch,0,29,0.343364,0.045273,0.046653,0.02666,0.637166,4.19,0.00021966991411008944,94.77
oxide_etch,0,30,0.327393,0.044208,0.046652,0.027018,0.637187,4.22,0.0001796955257999768,95.03
oxide_etch,0,31,0.318281,0.043588,0.046552,0.02632,0.638747,4.15,0.0001432372542187895,94.62
oxide_etch,0,32,0.332589,0.044557,0.046287,0.026677,0.642845,4.18,0.00011051987673443085,94.68
oxide_etch,0,33,0.331804,0.044505,0.047133,0.026707,0.629661,4.19,8.174510685872415e-05,94.71
oxide_etch,0,34,0.335521,0.044753,0.047016,0.02696,0.631508,4.22,5.709035061653494e-05,94.58
oxide_etch,0,35,0.330974,0.044449,0.046914,0.027063,0.633099,4.23,3.670761277863485e-05,94.69
oxide_etch,0,36,0.311536,0.043124,0.046716,0.026761,0.636186,4.19,2.072255970174258e-05,95.03
oxide_etch,0,37,0.307263,0.042827,0.047291,0.027009,0.627177,4.23,9.233744553646755e-06,95.01
oxide_etch,0,38,0.32152,0.04381,0.04743,0.026915,0.624987,4.22,2.3119997001540273e-06,94.4
oxide_etch,0,39,0.305642,0.042714,0.047225,0.026839,0.628217,4.21,0.0,94.9
