target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,4,0,0.984463,0.076184,0.09568,0.07526,-0.462326,12.69,0.0014976880002998461,46.33
oxide_etch,4,1,0.989289,0.076371,0.077345,0.058822,0.044402,9.58,0.0014907662554463534,3.27
oxide_etch,4,2,0.914126,0.073412,0.09509,0.074114,-0.444344,12.5,0.0014792774402982575,2.83
oxide_etch,4,3,0.871056,0.071662,0.071819,0.055347,0.176075,8.57,0.0014632923872213652,2.83
oxide_etch,4,4,0.96596,0.075465,0.073108,0.055728,0.146249,9.06,0.001442909649383465,2.86
oxide_etch,4,5,0.830559,0.069976,0.075527,0.056929,0.088809,9.26,0.0014182548931412759,2.76
oxide_etch,4,6,0.847518,0.070687,0.086228,0.05847,-0.18769,8.46,0.0013894801232655692,2.76
oxide_etch,4,7,0.790046,0.068248,0.081156,0.05637,-0.052075,9.5,0.0013567627457812107,2.78
oxide_etch,4,8,0.701365,0.064304,0.073589,0.05176,0.134977,8.51,0.0013203044742000234,2.77
oxide_etch,4,9,0.657076,0.06224,0.068506,0.041215,0.250354,6.19,0.0012803300858899107,2.79
oxide_etch,4,10,0.688797,0.063725,0.085405,0.051877,-0.165126,7.47,0.001237086036247638,2.79
oxide_etch,4,11,0.729863,0.065597,0.078206,0.052904,0.023013,8.86,0.001190838939219355,2.8
oxide_etch,4,12,0.888564,0.072378,0.072068,0.05213,0.170367,8.4,0.0011418739235369616,2.79
oxide_etch,4,13,0.805062,0.068894,0.066594,0.046233,0.291612,7.42,0.0010904928748046601,2.79
oxide_etch,4,14,0.682594,0.063438,0.065212,0.045116,0.320712,6.9,0.0010370125742738174,2.81
oxide_etch,4,15,0.699132,0.064201,0.076123,0.053161,0.074375,8.88,0.0009817627457812106,2.81
oxide_etch,4,16,0.742087,0.066144,0.074012,0.047771,0.124992,7.93,0.0009250840228919292,2.8
oxide_etch,4,17,0.565949,0.057764,0.070606,0.040869,0.20367,6.12,0.0008673258487801733,2.8
oxide_etch,4,18,0.600027,0.059477,0.064628,0.035886,0.332822,5.28,0.0008088443217958837,2.82
oxide_etch,4,19,0.604323,0.05969,0.065487,0.037391,0.314965,5.64,0.00075,2.83
oxide_etch,4,20,0.77386,0.067545,0.061814,0.040097,0.389649,6.36,0.0006911556782041164,2.81
oxide_etch,4,21,0.658238,0.062295,0.065939,0.042925,0.305479,6.95,0.0006326741512198271,2.84
oxide_etch,4,22,0.626547,0.060777,0.064215,0.037595,0.341318,5.73,0.0005749159771080711,2.76
oxide_etch,4,23,0.626677,0.060784,0.066046,0.042694,0.303225,6.76,0.0005182372542187895,2.76
oxide_etch,4,24,0.631458,0.061015,0.066294,0.034104,0.297979,4.99,0.00046298742572618276,2.78
oxide_etch,4,25,0.665625,0.062644,0.063104,0.037839,0.363918,5.88,0.00040950712519533997,2.81
oxide_etch,4,26,0.550448,0.056967,0.065489,0.036189,0.314915,5.47,0.00035812607646303844,2.84
oxide_etch,4,27,0.573931,0.058169,0.069206,0.04232,0.234955,6.74,0.0003091610607806453,2.84
oxide_etch,4,28,0.512305,0.054958,0.06592,0.035878,0.305881,5.43,0.0002629139637523624,2.83
