target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,4,0,1.025526,0.077757,0.083096,0.062564,-0.102962,10.45,0.0014976880002998461,45.1
oxide_etch,4,1,0.916171,0.073494,0.094569,0.073566,-0.428568,12.41,0.0014907662554463534,3.59
oxide_etch,4,2,0.947661,0.074747,0.078856,0.059753,0.006706,9.8,0.0014792774402982575,3.27
oxide_etch,4,3,0.94794,0.074758,0.077423,0.058572,0.042484,9.36,0.0014632923872213652,3.27
oxide_etch,4,4,0.954151,0.075002,0.076841,0.05825,0.05683,9.42,0.001442909649383465,3.27
oxide_etch,4,5,0.9298,0.074039,0.076195,0.056845,0.072631,9.28,0.0014182548931412759,3.29
oxide_etch,4,6,0.894563,0.072622,0.082045,0.0627,-0.075245,10.43,0.0013894801232655692,3.28
oxide_etch,4,7,0.874488,0.071803,0.085459,0.065025,-0.166605,10.9,0.0013567627457812107,3.31
oxide_etch,4,8,0.932281,0.074138,0.075028,0.054182,0.10082,8.91,0.0013203044742000234,3.29
oxide_etch,4,9,0.851012,0.070833,0.070568,0.052883,0.204543,8.13,0.0012803300858899107,3.31
oxide_etch,4,10,0.839822,0.070365,0.073336,0.056842,0.14091,9.07,0.001237086036247638,3.3
oxide_etch,4,11,0.942727,0.074552,0.074278,0.055175,0.118705,8.93,0.001190838939219355,3.35
oxide_etch,4,12,0.912432,0.073344,0.076039,0.055078,0.076418,9.04,0.0011418739235369616,3.38
oxide_etch,4,13,0.885698,0.072262,0.07652,0.058184,0.064699,9.08,0.0010904928748046601,3.37
oxide_etch,4,14,0.853257,0.070926,0.078417,0.054314,0.017751,9.07,0.0010370125742738174,3.39
oxide_etch,4,15,0.847431,0.070683,0.088045,0.059145,-0.238254,10.17,0.0009817627457812106,3.37
oxide_etch,4,16,0.831574,0.070019,0.070435,0.051899,0.207536,8.39,0.0009250840228919292,3.41
oxide_etch,4,17,0.755908,0.066757,0.080314,0.050819,-0.030358,7.53,0.0008673258487801733,3.37
oxide_etch,4,18,0.836348,0.07022,0.066652,0.046347,0.290362,7.48,0.0008088443217958837,3.26
oxide_etch,4,19,0.79281,0.068367,0.07597,0.049654,0.078082,8.37,0.00075,3.27
oxide_etch,4,20,0.742763,0.066174,0.068093,0.044596,0.259349,7.13,0.0006911556782041164,3.37
oxide_etch,4,21,0.658245,0.062296,0.065969,0.040213,0.30483,6.21,0.0006326741512198271,3.32
oxide_etch,4,22,0.604436,0.059695,0.072134,0.041113,0.168829,6.05,0.0005749159771080711,3.33
oxide_etch,4,23,0.613158,0.060124,0.068333,0.038591,0.254133,5.69,0.0005182372542187895,3.37
oxide_etch,4,24,0.639175,0.061387,0.066294,0.03706,0.297977,5.47,0.00046298742572618276,3.34
oxide_etch,4,25,0.5445,0.056658,0.070421,0.03836,0.207856,5.65,0.00040950712519533997,3.31
oxide_etch,4,26,0.606112,0.059778,0.065958,0.035588,0.305063,5.29,0.00035812607646303844,3.44
oxide_etch,4,27,0.57764,0.058357,0.065388,0.036034,0.317035,5.38,0.0003091610607806453,3.46
oxide_etch,4,28,0.630288,0.060959,0.064616,0.036879,0.333055,5.62,0.0002629139637523624,3.44
oxide_etch,4,29,0.493494,0.053939,0.068025,0.036041,0.260824,5.31,0.00021966991411008944,3.49
oxide_etch,4,30,0.582674,0.058611,0.06592,0.035506,0.305882,5.34,0.0001796955257999768,3.45
oxide_etch,4,31,0.511301,0.054904,0.066573,0.035018,0.292045,5.22,0.0001432372542187895,3.37
oxide_etch,4,32,0.517892,0.055257,0.067662,0.035083,0.268708,5.19,0.00011051987673443085,3.44
oxide_etch,4,33,0.529354,0.055865,0.065766,0.034967,0.30911,5.23,8.174510685872415e-05,3.49
oxide_etch,4,34,0.571123,0.058027,0.066994,0.034559,0.283065,5.1,5.709035061653494e-05,3.34
oxide_etch,4,35,0.543096,0.056585,0.067874,0.035021,0.264122,5.15,3.670761277863485e-05,2.95
oxide_etch,4,36,0.474255,0.052878,0.067527,0.03483,0.271627,5.13,2.072255970174258e-05,3.34
