target,rmse,mae,r2,mape_pct,fold,best_epoch,n_train,n_val,fit_seconds,train_target_mean,train_target_std,val_target_mean,val_target_std,target_mean_shift
oxide_etch,0.04762038696631708,0.02769489742620161,0.6219691001895639,4.284058593226203,0,18,6230,1602,93.8,0.6586672067642212,0.07726197689771652,0.6561293005943298,0.07745140045881271,-0.0025379061698913574
oxide_etch,0.044449916880398496,0.026241306863080092,0.6566716523404406,4.018830015831313,1,17,6319,1513,100.82,0.658473789691925,0.07764645665884018,0.6567878723144531,0.07586056739091873,-0.0016859173774719238
oxide_etch,0.053375962184893815,0.03256277614922533,0.5136584789924297,4.998014306609851,2,14,6319,1513,107.21,0.6576641798019409,0.0774829164147377,0.6601694226264954,0.07653763890266418,0.0025052428245544434
oxide_etch,0.03833952667335761,0.023639295152510596,0.7516048224731438,3.5055010001747657,3,16,6230,1602,103.02,0.6565231680870056,0.07732181996107101,0.6644672751426697,0.07692635804414749,0.007944107055664062
oxide_etch,0.0736332896556152,0.051857741584492086,0.13392919970489936,8.514402059842048,4,38,6230,1602,102.11,0.6594144105911255,0.07678299397230148,0.6532235145568848,0.07912204414606094,-0.006190896034240723
